1.291740000000000066e+02,4.125599500000000364e-03,7.552585000000000331e-04,1.000000000000000000e+00,6.608511763150939325e-05,4.437143999999999745e-04,3.983988499999999676e-03,3.386220000000000141e+01,5.496679999999999922e+01,4.971599999999999575e+00,2.400000000000000000e+01,6.608500000000000442e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.186360000000000525e+01,1.589147300000000058e-03,5.813952999999999526e-04,1.000000000000000000e+01,9.689922480620160664e-06,1.647286999999999938e-04,3.517441899999999930e-03,5.093919999999999959e+01,6.903579999999999472e+01,4.545499999999999652e+00,3.300000000000000000e+01,4.554299999999999950e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.432240000000000180e+01,3.044561000000000207e-04,2.767783005812340076e-05,1.000000000000000000e+00,6.919457514530859507e-06,6.504290000000000028e-04,3.397453600000000136e-03,5.586939999999999884e+01,7.032179999999999609e+01,3.580400000000000027e+00,3.000000000000000000e+01,5.051199999999999614e-04,1.000000000000000000e+01,1.660669999999999941e-04,1.799100000000000037e-04
3.906060000000000088e+01,1.451734500000000051e-03,2.450980000000000172e-04,1.000000000000000000e+00,1.885369532428360440e-05,1.508295999999999899e-04,2.281297099999999873e-03,7.443330000000000268e+01,1.081653000000000020e+02,2.710700000000000109e+00,1.600000000000000000e+01,8.107099999999999680e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.539839999999999520e+01,1.967721400000000103e-03,3.080776000000000131e-04,3.000000000000000000e+00,1.093179000000000058e-04,2.385117000000000021e-04,3.309349699999999863e-03,3.353009999999999735e+01,7.830629999999999313e+01,3.867900000000000116e+00,2.200000000000000000e+01,8.844799999999999884e-04,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.824580000000000268e+01,2.109259599999999818e-03,2.109260000000000063e-04,2.000000000000000000e+00,0.000000000000000000e+00,2.003797000000000087e-04,4.271250800000000146e-03,4.593070000000000164e+01,5.428150000000000119e+01,3.832100000000000062e+00,2.800000000000000000e+01,8.120599999999999737e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.373052000000000135e+02,7.369851600000000384e-03,3.658792000000000121e-04,1.000000000000000000e+00,2.613422538155969912e-05,2.090737999999999971e-04,3.292912399999999972e-03,3.139199999999999946e+01,6.114289999999999736e+01,5.428600000000000314e+00,1.600000000000000000e+01,7.317600000000000276e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.212348000000000070e+02,2.305678600000000012e-03,3.322594000000000328e-04,5.000000000000000000e+00,5.034232782923878536e-05,1.510270000000000026e-04,5.879983899999999958e-03,3.112180000000000035e+01,4.411639999999999873e+01,3.375000000000000000e+00,2.400000000000000000e+01,1.077300000000000002e-03,6.000000000000000000e+00,1.107530999999999951e-04,1.006800000000000084e-05
1.190969999999999942e+02,3.716700600000000070e-03,5.471284999999999777e-04,1.000000000000000000e+00,0.000000000000000000e+00,1.886649999999999970e-04,3.905365599999999823e-03,4.510679999999999978e+01,6.272460000000000235e+01,4.628000000000000114e+00,2.100000000000000000e+01,3.396000000000000147e-03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.349532000000000096e+02,2.060254000000000078e-03,5.403944999999999842e-04,7.000000000000000000e+00,4.221831999999999798e-04,3.208592000000000128e-04,3.782761400000000072e-03,1.704040000000000177e+01,5.148210000000000264e+01,6.089299999999999713e+00,1.600000000000000000e+01,7.599300000000000239e-04,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.805839999999999890e+01,6.862178999999999068e-04,1.444669000000000042e-04,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.492054300000000160e-03,5.705879999999999797e+01,1.028986000000000018e+02,4.217399999999999594e+00,7.000000000000000000e+00,7.223299999999999773e-04,4.000000000000000000e+00,0.000000000000000000e+00,3.611699999999999996e-05
6.146699999999999875e+01,3.996893842499540001e-05,2.854924173213959902e-05,4.000000000000000000e+00,5.709848346427919805e-05,4.567878677142340045e-05,3.049058999999999797e-03,4.724949999999999761e+01,8.554309999999999548e+01,3.934499999999999886e+00,2.400000000000000000e+01,3.882700000000000214e-04,9.000000000000000000e+00,0.000000000000000000e+00,5.709800000000000118e-05
4.735799999999999699e+01,2.005835200000000151e-03,3.646972999999999751e-04,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334062699999999834e-03,6.491339999999999577e+01,9.025000000000000000e+01,3.101599999999999913e+00,2.300000000000000000e+01,6.017499999999999629e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.166393999999999949e+02,2.037347499999999853e-03,3.026915999999999938e-04,6.000000000000000000e+00,3.143336000000000155e-04,1.210766500000000009e-03,3.539163599999999889e-03,4.227060000000000173e+01,6.175000000000000000e+01,5.532899999999999707e+00,3.400000000000000000e+01,1.257300000000000041e-03,8.000000000000000000e+00,2.328397131414730166e-05,0.000000000000000000e+00
7.827360000000000184e+01,1.364663699999999922e-03,2.452129999999999848e-04,4.000000000000000000e+00,0.000000000000000000e+00,6.396861273401850689e-05,2.132287100000000105e-03,7.282410000000000139e+01,9.907999999999999829e+01,6.540000000000000036e+00,2.000000000000000000e+01,1.545900000000000225e-03,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.952660000000000196e+01,4.458311999999999865e-03,9.731649757925209449e-05,8.000000000000000000e+00,1.520570000000000114e-04,1.459746999999999900e-04,2.341678199999999883e-03,2.031250000000000000e+01,7.420260000000000389e+01,5.446799999999999642e+00,2.500000000000000000e+01,4.926600000000000163e-04,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.222193999999999932e+02,2.325581400000000312e-03,5.547258000000000007e-04,6.000000000000000000e+00,9.601024109238319665e-05,8.427566000000000484e-04,4.085769099999999980e-03,2.227230000000000132e+01,5.052740000000000009e+01,5.091400000000000148e+00,2.000000000000000000e+01,8.854299999999999844e-04,6.000000000000000000e+00,0.000000000000000000e+00,9.600999999999999725e-05
7.613280000000000314e+01,1.542857099999999943e-03,2.285714000000000051e-04,5.000000000000000000e+00,2.857142857142860135e-05,1.714285999999999870e-04,2.514285700000000023e-03,4.434980000000000189e+01,7.704550000000000409e+01,5.276500000000000412e+00,3.100000000000000000e+01,7.428600000000000264e-04,8.000000000000000000e+00,0.000000000000000000e+00,1.333299999999999991e-04
3.110094000000000278e+02,3.517025089999999826e-02,5.824372999999999877e-04,7.000000000000000000e+00,5.376343999999999698e-04,4.629630000000001006e-04,5.212066900000000315e-03,1.279310000000000080e+01,3.698570000000000135e+01,4.492799999999999905e+00,1.900000000000000000e+01,7.467100000000000386e-04,7.000000000000000000e+00,0.000000000000000000e+00,5.376299999999999872e-04
4.680239999999999867e+01,1.016352000000000097e-03,1.580991999999999923e-04,3.000000000000000000e+00,0.000000000000000000e+00,6.775679826542600314e-05,2.665100699999999913e-03,7.511109999999999332e+01,8.925419999999999732e+01,2.949199999999999822e+00,9.000000000000000000e+00,4.291300000000000062e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.156579999999999586e+01,7.976794999999999849e-04,4.868952999999999866e-04,4.000000000000000000e+00,5.179736869367040079e-06,1.191338999999999945e-04,3.377188400000000288e-03,5.997540000000000049e+01,6.377909999999999968e+01,4.329799999999999649e+00,3.100000000000000000e+01,3.781200000000000186e-04,9.000000000000000000e+00,0.000000000000000000e+00,3.574000000000000137e-04
1.297716000000000065e+02,2.946993699999999987e-03,4.450157999999999957e-04,8.000000000000000000e+00,7.911392405063291287e-05,5.340190000000000518e-04,3.352452499999999860e-03,2.524259999999999948e+01,5.695580000000000354e+01,6.737499999999999822e+00,2.700000000000000000e+01,1.424099999999999975e-03,7.000000000000000000e+00,2.472309999999999916e-04,4.845699999999999769e-04
6.289800000000000324e+01,2.032801999999999786e-03,4.158003999999999975e-04,6.000000000000000000e+00,0.000000000000000000e+00,1.155001155001159940e-05,4.019403999999999859e-03,5.855910000000000082e+01,6.036780000000000257e+01,2.454000000000000181e+00,2.600000000000000000e+01,7.276500000000000416e-04,6.000000000000000000e+00,0.000000000000000000e+00,8.085000000000000010e-05
1.638977999999999895e+02,7.042253499999999791e-03,8.007913999999999441e-04,7.000000000000000000e+00,1.177634368081400064e-05,9.067784999999999648e-04,4.545668699999999909e-03,3.061820000000000164e+01,4.963730000000000331e+01,5.108799999999999564e+00,2.400000000000000000e+01,1.542699999999999931e-03,9.000000000000000000e+00,1.177634000000000048e-04,3.532900000000000005e-05
1.497492000000000019e+02,6.894420000000000062e-03,1.155789699999999970e-03,7.000000000000000000e+00,1.343941511665410067e-05,1.881518000000000101e-04,3.924309200000000025e-03,1.793809999999999860e+01,4.915070000000000050e+01,5.431499999999999773e+00,2.900000000000000000e+01,7.929299999999999586e-04,7.000000000000000000e+00,4.031824534996240195e-05,0.000000000000000000e+00
2.392883999999999958e+02,2.055629640000000008e-02,6.667936999999999649e-04,7.000000000000000000e+00,2.762430999999999979e-04,5.239093000000000222e-04,4.010287700000000205e-03,2.913329999999999842e+01,4.789549999999999841e+01,6.282700000000000173e+00,2.900000000000000000e+01,7.620500000000000104e-04,9.000000000000000000e+00,2.000380999999999915e-04,3.334000000000000266e-04
9.209159999999999968e+01,1.856397700000000104e-03,1.841055999999999877e-04,6.000000000000000000e+00,1.534212948757289916e-05,2.608161999999999915e-04,2.163240299999999970e-03,2.702860000000000085e+01,8.002840000000000487e+01,7.085099999999999731e+00,1.300000000000000000e+01,1.748999999999999904e-03,7.000000000000000000e+00,1.227369999999999872e-04,2.301299999999999939e-04
3.504114000000000146e+02,4.308836399999999706e-02,4.374453000000000044e-04,5.000000000000000000e+00,0.000000000000000000e+00,4.374453000000000044e-04,2.964907200000000201e-03,3.487599999999999767e+01,5.632789999999999964e+01,7.704900000000000304e+00,2.200000000000000000e+01,5.346599999999999530e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.216997999999999962e+02,1.469754900000000072e-03,2.124946999999999969e-04,5.000000000000000000e+00,3.541578127213490317e-05,3.364498999999999853e-04,3.275959800000000002e-03,4.406519999999999726e+01,5.020539999999999736e+01,6.459500000000000242e+00,2.000000000000000000e+01,4.072799999999999901e-04,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.954420000000000357e+01,3.865706400000000140e-03,4.501164999999999789e-04,3.000000000000000000e+00,0.000000000000000000e+00,2.647744122008049861e-05,3.133163900000000314e-03,4.007909999999999684e+01,7.109860000000000468e+01,4.929599999999999760e+00,2.400000000000000000e+01,8.119699999999999661e-04,8.000000000000000000e+00,1.235614000000000059e-04,3.265599999999999905e-04
1.304003999999999905e+02,4.471643200000000040e-03,1.454193000000000055e-04,4.000000000000000000e+00,0.000000000000000000e+00,4.847309743092579633e-05,4.301987400000000308e-03,4.291530000000000200e+01,4.913800000000001234e+01,4.611299999999999955e+00,2.400000000000000000e+01,7.634500000000000444e-04,6.000000000000000000e+00,2.908386000000000109e-04,1.090600000000000028e-04
2.091479999999999961e+02,2.134362169999999906e-02,6.017273000000000283e-04,5.000000000000000000e+00,2.477701000000000014e-04,2.477701000000000014e-04,2.619283599999999799e-03,5.095889999999999986e+01,8.097299999999999898e+01,6.878400000000000070e+00,1.400000000000000000e+01,1.309599999999999306e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095101999999999975e+02,1.192884699999999980e-03,4.198954000000000185e-04,7.000000000000000000e+00,7.634461961293280646e-05,6.871016000000000623e-04,2.948810900000000366e-03,3.433769999999999811e+01,6.607120000000000459e+01,6.763799999999999812e+00,2.100000000000000000e+01,2.118599999999999997e-03,8.000000000000000000e+00,0.000000000000000000e+00,2.862899999999999983e-05
1.317144000000000119e+02,3.286192100000000314e-03,4.401149999999999832e-04,2.000000000000000000e+00,6.601724999999999477e-04,1.467050000000000125e-04,3.242180600000000093e-03,4.120000000000000284e+01,6.865160000000000196e+01,6.760200000000000209e+00,1.600000000000000000e+01,5.149299999999999884e-03,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.832739999999999725e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.130923968632800103e-05,8.523695874531200410e-05,2.578417999999999856e-03,7.606669999999999732e+01,8.862810000000000343e+01,2.842999999999999972e+00,1.600000000000000000e+01,6.179700000000000210e-04,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293648000000000025e+02,2.826734599999999788e-03,3.858717000000000006e-04,6.000000000000000000e+00,0.000000000000000000e+00,3.499767000000000199e-04,4.450985299999999853e-03,3.605660000000000309e+01,5.148389999999999844e+01,4.905199999999999783e+00,2.800000000000000000e+01,1.265299999999999802e-03,9.000000000000000000e+00,0.000000000000000000e+00,8.973800000000000377e-06
1.126362000000000023e+02,5.454745799999999832e-03,6.060828999999999566e-04,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.316044699999999588e-03,3.239320000000000022e+01,5.569360000000000355e+01,3.672299999999999898e+00,2.100000000000000000e+01,9.366700000000000156e-04,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.911365999999999872e+02,6.193150500000000301e-03,4.392916000000001158e-04,5.000000000000000000e+00,8.613561190738700855e-06,6.890848952590960684e-05,4.556573900000000267e-03,2.417419999999999902e+01,3.600759999999999650e+01,6.304299999999999571e+00,2.600000000000000000e+01,7.235399999999999471e-04,7.000000000000000000e+00,0.000000000000000000e+00,5.684999999999999949e-04
1.310706000000000131e+02,3.588061300000000130e-03,1.171611999999999990e-04,4.000000000000000000e+00,4.393544418734070272e-05,4.320319000000000199e-04,4.759673100000000323e-03,2.464099999999999824e+01,4.763080000000000069e+01,4.375399999999999956e+00,2.600000000000000000e+01,6.590300000000000108e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.447239999999999327e+01,3.846005200000000065e-03,7.827297000000000421e-04,3.000000000000000000e+00,9.663329596845889960e-06,1.352865999999999932e-04,4.474121600000000379e-03,5.054549999999999699e+01,5.492869999999999919e+01,3.097199999999999953e+00,3.100000000000000000e+01,7.633999999999999076e-04,7.000000000000000000e+00,1.062966000000000014e-04,1.159599999999999943e-04
